Anos_de_Atraso;CO_PESSOA_FISICA;NU_ANO;Raça/Cor;etapa;idade_calculada;Sexo;Zona Residencial;Evasao;rep;prom;Probabilidade de Evasão;Probabilidade de Repetência;Probabilidade de Promoção
1.0;124213616052;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124287785796;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124234428824;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124232623700;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;144636259121;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
0.0;144648142712;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
1.0;128292623603;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;127523651363;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
0.0;123546519883;2010;Branco;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
0.0;124342054026;2010;Não Declarada;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
2.0;122424004284;2008;Branco;2.0;9;Feminino;Urbana;1;0;0;40.0;13.0;46.0
1.0;124228304710;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
2.0;123840847639;2008;Parda;2.0;9;Feminino;Urbana;1;0;0;40.0;15.0;45.0
1.0;124287890743;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
4.0;124323153758;2006;Parda;2.0;11;Masculino;Urbana;1;0;0;31.0;50.0;20.0
0.0;124228294730;2010;Não Declarada;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
1.0;144654628915;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;144654566383;2009;Branco;2.0;8;Feminino;Urbana;0;0;1;40.0;5.0;55.0
1.0;124228302857;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;144648173600;2008;Branco;2.0;9;Masculino;Urbana;0;0;1;41.0;15.0;44.0
1.0;128288211614;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
0.0;130157526185;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
1.0;126385478911;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
0.0;126219369709;2010;Parda;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
2.0;123548189120;2008;Branco;2.0;9;Masculino;Urbana;0;1;0;41.0;15.0;44.0
0.0;123546439189;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
1.0;123324732467;2009;Não Declarada;2.0;8;Feminino;Urbana;1;0;0;40.0;6.0;54.0
5.0;122240431988;2005;Branco;2.0;12;Masculino;Urbana;1;0;0;26.0;61.0;13.0
1.0;123519642335;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;123807691250;2008;Preta;2.0;9;Masculino;Urbana;0;0;1;41.0;17.0;43.0
0.0;124214806041;2010;Não Declarada;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
1.0;124228279693;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
0.0;124228249190;2010;Não Declarada;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
2.0;123578180342;2008;Parda;2.0;9;Masculino;Urbana;0;0;1;41.0;17.0;43.0
2.0;123585693643;2008;Parda;2.0;9;Masculino;Urbana;1;0;0;41.0;17.0;43.0
2.0;122424261929;2008;Parda;2.0;9;Masculino;Urbana;0;0;1;41.0;17.0;43.0
2.0;122192862074;2008;Parda;2.0;9;Masculino;Urbana;0;1;0;41.0;17.0;43.0
1.0;123548089096;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;122957843608;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
2.0;122423158628;2008;Branco;2.0;9;Feminino;Urbana;1;0;0;40.0;13.0;46.0
0.0;122424219990;2008;Branco;4.0;9;Masculino;Urbana;0;0;1;22.0;2.0;76.0
2.0;122303585707;2006;Não Declarada;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
2.0;121393725146;2006;Preta;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
3.0;126076363532;2005;Parda;4.0;12;Feminino;Urbana;0;0;1;19.0;26.0;56.0
1.0;124949685855;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
0.0;121406136270;2008;Branco;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
3.0;121174317395;2005;Parda;4.0;12;Masculino;Urbana;0;0;1;19.0;28.0;53.0
3.0;120553988068;2005;Branco;4.0;12;Masculino;Urbana;0;0;1;19.0;26.0;55.0
1.0;122486111610;2007;Não Declarada;4.0;10;Masculino;Urbana;1;0;0;21.0;5.0;73.0
0.0;123327016304;2008;Parda;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;122488019398;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;121662028295;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
0.0;124342121408;2008;Preta;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
0.0;124197567200;2008;Amarela;4.0;9;Masculino;Urbana;0;0;1;22.0;2.0;76.0
5.0;111301294623;2003;Não Declarada;4.0;14;Masculino;Urbana;0;0;1;13.0;61.0;25.0
1.0;122519225040;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
2.0;120897514440;2006;Não Declarada;4.0;11;Feminino;Urbana;1;0;0;20.0;12.0;68.0
1.0;122515157202;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
2.0;121063676869;2006;Não Declarada;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
5.0;120280810660;2003;Parda;4.0;14;Masculino;Urbana;0;0;1;13.0;61.0;25.0
1.0;124234131228;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;123936853320;2009;Não Declarada;1.0;8;Masculino;Urbana;1;0;0;51.0;18.0;31.0
3.0;123455944204;2008;Não Declarada;1.0;9;Masculino;Urbana;1;0;0;45.0;33.0;21.0
1.0;124341715401;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124232131905;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123800580674;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123808650515;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;123816225275;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
3.0;123375061420;2008;Não Declarada;1.0;9;Feminino;Urbana;1;0;0;46.0;31.0;23.0
1.0;130126136849;2002;Branco;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
0.0;121221987452;2003;Parda;9.0;14;Feminino;Urbana;1;0;0;3.0;1.0;95.0
1.0;110698124986;2002;Não Declarada;9.0;15;Masculino;Urbana;1;0;0;3.0;3.0;94.0
0.0;122134517610;2003;Branco;9.0;14;Feminino;Urbana;0;0;1;4.0;1.0;96.0
2.0;114944349032;2001;Não Declarada;9.0;16;Feminino;Urbana;0;0;1;3.0;6.0;91.0
1.0;112057013110;2002;Não Declarada;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
0.0;123622398450;2003;Branco;9.0;14;Masculino;Urbana;1;0;0;4.0;1.0;95.0
2.0;116834318550;2001;Parda;9.0;16;Feminino;Urbana;0;0;1;3.0;6.0;91.0
1.0;119882510522;2002;Não Declarada;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
0.0;121220258759;2003;Branco;9.0;14;Masculino;Urbana;0;0;1;4.0;1.0;95.0
2.0;110170168106;2001;Não Declarada;9.0;16;Masculino;Urbana;0;0;1;3.0;7.0;90.0
1.0;116602482300;2002;Não Declarada;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
0.0;127740628378;2011;Branco;1.0;6;Masculino;Urbana;1;0;0;49.0;3.0;48.0
0.0;127741393170;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;127736766451;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;149938597830;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;130379594950;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;149928118506;2011;Preta;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;149930258824;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;149932306567;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
0.0;149917175902;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
2.0;149921661999;2009;Branco;1.0;8;Feminino;Urbana;1;0;0;51.0;14.0;34.0
0.0;130119198605;2011;Não Declarada;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;125012425218;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;130360453928;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;127508822730;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;126104445089;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;127472127859;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;127518746572;2010;Não Declarada;1.0;7;Masculino;Urbana;0;1;0;52.0;8.0;41.0
1.0;127510933020;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;125365394231;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
2.0;125379273385;2009;Preta;1.0;8;Masculino;Urbana;1;0;0;51.0;18.0;31.0
1.0;125365479300;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;125011578185;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124277350002;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;123242959468;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;130038632151;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;125362886508;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;125058977000;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;121797056890;2006;Branco;5.0;11;Masculino;Urbana;0;0;1;15.0;4.0;81.0
1.0;120253414660;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
3.0;121845145436;2005;Parda;4.0;12;Masculino;Urbana;0;0;1;19.0;28.0;53.0
1.0;124876928206;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124377189661;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;124341714197;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124010554605;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124317806869;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
0.0;124213736970;2011;Não Declarada;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;149932379793;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
0.0;123804707407;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;124214620452;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;123616130343;2009;Parda;1.0;8;Masculino;Urbana;0;1;0;51.0;18.0;31.0
1.0;123426135123;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;123703289839;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;149917911897;2011;Branco;1.0;6;Masculino;Urbana;1;0;0;49.0;3.0;48.0
2.0;120761430171;2005;Parda;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
1.0;121798631104;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
4.0;119587355406;2003;Branco;5.0;14;Masculino;Urbana;0;0;1;11.0;40.0;49.0
1.0;121799079405;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
1.0;121944956491;2006;Branco;5.0;11;Feminino;Urbana;1;0;0;15.0;4.0;82.0
2.0;120764771360;2005;Preta;5.0;12;Feminino;Urbana;0;1;0;14.0;10.0;76.0
0.0;123482329019;2007;Parda;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
1.0;123254121995;2006;Não Declarada;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
2.0;122914177622;2005;Branco;5.0;12;Feminino;Urbana;1;0;0;14.0;9.0;77.0
4.0;122386403555;2003;Não Declarada;5.0;14;Feminino;Urbana;0;0;1;11.0;40.0;50.0
3.0;119279991034;2004;Branco;5.0;13;Feminino;Rural;0;0;1;40.0;17.0;43.0
3.0;119336314903;2004;Branco;5.0;13;Masculino;Urbana;0;0;1;13.0;23.0;65.0
1.0;122746124717;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;122746069783;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;124150503264;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
0.0;122342223624;2008;Parda;4.0;9;Masculino;Urbana;1;0;0;22.0;2.0;76.0
3.0;121758792913;2005;Parda;4.0;12;Masculino;Urbana;0;0;1;19.0;28.0;53.0
3.0;122527521818;2005;Branco;4.0;12;Masculino;Urbana;1;0;0;19.0;26.0;55.0
1.0;122745351833;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;122745330674;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;122743682603;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;121339720212;2007;Preta;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
0.0;119160218915;2007;Branco;5.0;10;Feminino;Urbana;0;0;1;15.0;1.0;83.0
0.0;121945184280;2007;Não Declarada;5.0;10;Feminino;Urbana;0;0;1;15.0;2.0;83.0
1.0;120761175988;2006;Branco;5.0;11;Masculino;Urbana;0;0;1;15.0;4.0;81.0
2.0;120774002505;2005;Parda;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
0.0;122787994791;2007;Branco;5.0;10;Feminino;Urbana;0;0;1;15.0;1.0;83.0
3.0;120774071825;2005;Parda;4.0;12;Feminino;Urbana;0;0;1;19.0;26.0;56.0
1.0;122406420174;2007;Branco;4.0;10;Feminino;Urbana;1;0;0;21.0;4.0;75.0
1.0;121669369624;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
2.0;117160313460;2006;Parda;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
4.0;119029311818;2004;Preta;4.0;13;Feminino;Urbana;1;0;0;16.0;44.0;40.0
4.0;119028806503;2004;Branco;4.0;13;Masculino;Urbana;0;0;1;16.0;44.0;40.0
3.0;119056592709;2004;Branco;5.0;13;Feminino;Urbana;0;0;1;13.0;21.0;67.0
4.0;110112564282;2003;Não Declarada;5.0;14;Masculino;Urbana;0;1;0;11.0;42.0;47.0
1.0;124159010830;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
0.0;121653263201;2007;Parda;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
1.0;121388599839;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;122731511876;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
2.0;121941169235;2006;Parda;4.0;11;Masculino;Urbana;0;1;0;21.0;13.0;66.0
3.0;120773945449;2005;Branco;4.0;12;Masculino;Urbana;0;0;1;19.0;26.0;55.0
2.0;111091388651;2005;Preta;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
1.0;121388612878;2004;Parda;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
1.0;117755493210;2004;Parda;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
0.0;118342047554;2005;Preta;7.0;12;Masculino;Urbana;0;0;1;7.0;2.0;91.0
3.0;113264363509;2002;Parda;7.0;15;Masculino;Urbana;0;0;1;6.0;19.0;76.0
1.0;122905510071;2004;Parda;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
3.0;122231864249;2002;Parda;7.0;15;Masculino;Urbana;0;1;0;6.0;19.0;76.0
3.0;110335700100;2002;Parda;7.0;15;Masculino;Urbana;0;1;0;6.0;19.0;76.0
0.0;124083125666;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
2.0;123516396180;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
0.0;123355895716;2007;Parda;5.0;10;Feminino;Urbana;1;0;0;15.0;2.0;83.0
1.0;121446226556;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
4.0;114717539132;2000;Não Declarada;8.0;17;Masculino;Urbana;0;0;1;3.0;30.0;67.0
2.0;117219997280;2002;Preta;8.0;15;Masculino;Urbana;0;0;1;4.0;8.0;88.0
2.0;119104997068;2001;Parda;9.0;16;Feminino;Urbana;0;0;1;3.0;6.0;91.0
3.0;110622065768;2001;Não Declarada;8.0;16;Masculino;Urbana;0;0;1;4.0;17.0;80.0
4.0;110487628232;2000;Não Declarada;8.0;17;Feminino;Urbana;0;0;1;3.0;28.0;69.0
3.0;122746048190;2000;Não Declarada;9.0;17;Masculino;Urbana;0;0;1;3.0;15.0;83.0
3.0;122069137120;2001;Preta;8.0;16;Feminino;Urbana;0;0;1;4.0;15.0;81.0
3.0;111479032203;2001;Não Declarada;8.0;16;Masculino;Urbana;0;0;1;4.0;17.0;80.0
4.0;110471282412;2000;Não Declarada;8.0;17;Feminino;Urbana;0;0;1;3.0;28.0;69.0
2.0;122488157782;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
1.0;123395812579;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;122493806947;2007;Branco;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
1.0;121401581721;2006;Não Declarada;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
1.0;123516383959;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;124292258243;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;123324663120;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;123323614134;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;122454983485;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;124328385487;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;124083362870;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;121446303801;2007;Parda;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
0.0;121798847450;2007;Preta;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
3.0;113867667470;2000;Não Declarada;9.0;17;Masculino;Urbana;0;0;1;3.0;15.0;83.0
3.0;118284543540;2001;Branco;8.0;16;Masculino;Urbana;1;0;0;4.0;15.0;81.0
3.0;116606019086;2000;Branco;9.0;17;Feminino;Urbana;0;0;1;3.0;12.0;85.0
1.0;116536917277;2004;Branco;7.0;13;Masculino;Urbana;0;0;1;7.0;3.0;90.0
3.0;116557592059;2002;Parda;7.0;15;Masculino;Urbana;0;0;1;6.0;19.0;76.0
1.0;116450304587;2004;Não Declarada;7.0;13;Feminino;Urbana;1;0;0;7.0;3.0;90.0
0.0;119098305341;2005;Branco;7.0;12;Masculino;Urbana;0;0;1;7.0;1.0;91.0
3.0;122169881114;2004;Parda;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
1.0;122803870699;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
3.0;113883715963;2001;Não Declarada;8.0;16;Masculino;Urbana;1;0;0;4.0;17.0;80.0
3.0;114718144409;2000;Não Declarada;9.0;17;Masculino;Urbana;1;0;0;3.0;15.0;83.0
3.0;118843068880;2000;Não Declarada;9.0;17;Masculino;Urbana;0;1;0;3.0;15.0;83.0
0.0;121797350497;2007;Parda;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
1.0;121797645020;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
1.0;120973609124;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
2.0;120773817955;2005;Branco;5.0;12;Masculino;Urbana;0;0;1;14.0;10.0;75.0
6.0;117105016506;2001;Parda;5.0;16;Feminino;Urbana;0;0;1;8.0;68.0;25.0
1.0;122802790616;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
1.0;122804289205;2006;Preta;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
1.0;123482308798;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;123533403857;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;123481701240;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
6.0;115595303084;2001;Branco;5.0;16;Feminino;Urbana;0;1;0;8.0;66.0;26.0
1.0;122761640267;2004;Branco;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
1.0;120752462384;2004;Parda;7.0;13;Feminino;Rural;1;0;0;21.0;2.0;76.0
2.0;120198975804;2003;Parda;7.0;14;Feminino;Urbana;1;0;0;6.0;8.0;86.0
2.0;117487047961;2003;Não Declarada;7.0;14;Feminino;Urbana;1;0;0;6.0;8.0;86.0
1.0;119494013084;2004;Branco;7.0;13;Feminino;Urbana;0;1;0;7.0;3.0;90.0
3.0;112826418679;2002;Não Declarada;7.0;15;Masculino;Urbana;0;1;0;6.0;19.0;76.0
3.0;111695288997;2002;Branco;7.0;15;Feminino;Urbana;0;1;0;6.0;16.0;79.0
1.0;122385668725;2004;Parda;7.0;13;Feminino;Urbana;1;0;0;7.0;3.0;90.0
0.0;123948756669;2005;Branco;7.0;12;Feminino;Urbana;0;0;1;7.0;1.0;92.0
1.0;123326883403;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;123325941167;2008;Preta;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;122980806403;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;122755517190;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;121372356680;2007;Parda;3.0;10;Masculino;Urbana;0;0;1;30.0;15.0;55.0
1.0;121678650586;2008;Preta;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;149983969270;2006;Parda;4.0;11;Feminino;Urbana;1;0;0;20.0;12.0;68.0
1.0;125239538548;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;123510665618;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
1.0;121389894451;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
0.0;123515803466;2008;Parda;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
2.0;115490665369;2003;Não Declarada;7.0;14;Masculino;Urbana;0;0;1;6.0;9.0;85.0
4.0;149967881436;2000;Parda;8.0;17;Feminino;Urbana;1;0;0;3.0;28.0;69.0
4.0;111528246275;2000;Não Declarada;8.0;17;Feminino;Urbana;0;0;1;3.0;28.0;69.0
2.0;123605233413;2003;Parda;7.0;14;Feminino;Urbana;0;0;1;6.0;8.0;86.0
2.0;117155263256;2003;Não Declarada;7.0;14;Feminino;Rural;0;0;1;21.0;6.0;73.0
3.0;112373555670;2002;Parda;7.0;15;Feminino;Urbana;0;1;0;6.0;17.0;77.0
3.0;116555328559;2002;Parda;7.0;15;Masculino;Urbana;0;0;1;6.0;19.0;76.0
3.0;112396511474;2002;Parda;7.0;15;Masculino;Urbana;0;0;1;6.0;19.0;76.0
2.0;121110322800;2003;Branco;7.0;14;Masculino;Urbana;0;0;1;6.0;8.0;86.0
2.0;119852508457;2003;Branco;7.0;14;Masculino;Urbana;1;0;0;6.0;8.0;86.0
3.0;110486571407;2002;Parda;7.0;15;Feminino;Urbana;0;0;1;6.0;17.0;77.0
2.0;117035078788;2003;Não Declarada;7.0;14;Masculino;Urbana;0;0;1;6.0;9.0;85.0
1.0;117159590782;2006;Não Declarada;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
4.0;112132327326;2000;Não Declarada;8.0;17;Feminino;Urbana;0;0;1;3.0;28.0;69.0
2.0;112677061804;2001;Não Declarada;9.0;16;Masculino;Urbana;0;0;1;3.0;7.0;90.0
4.0;116732958860;2000;Não Declarada;8.0;17;Feminino;Urbana;0;0;1;3.0;28.0;69.0
3.0;110778912883;2000;Parda;9.0;17;Feminino;Urbana;0;0;1;3.0;13.0;84.0
1.0;121726079596;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;122745116087;2007;Parda;3.0;10;Masculino;Urbana;0;1;0;30.0;15.0;55.0
2.0;121591983230;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
1.0;120691352339;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
2.0;116536381415;2005;Não Declarada;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
0.0;117348491188;2007;Branco;5.0;10;Feminino;Urbana;0;0;1;15.0;1.0;83.0
4.0;114793683184;2003;Não Declarada;5.0;14;Feminino;Urbana;0;0;1;11.0;40.0;50.0
3.0;119013807770;2004;Não Declarada;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
4.0;119030512155;2003;Parda;5.0;14;Masculino;Urbana;0;0;1;11.0;42.0;47.0
1.0;125218130876;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;124279205093;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
1.0;121735099189;2006;Não Declarada;5.0;11;Masculino;Rural;0;0;1;40.0;4.0;56.0
1.0;124159142582;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
